img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
55,1,5,5,0.9998085018629407,0.9998085668427837,1,5,5,1,5,5
56,0,4,5,0.34958757925225387,0.8010442073541437,0,4,5,0,4,5
57,0,3,4,0.2241974538384698,0.7506316177117917,0,3,4,0,3,4
58,1,3,3,0.9999998782470675,0.99999987824707,1,3,3,1,3,3
59,0,1,3,6.564465543644184e-05,0.33333528017016684,0,1,3,0,1,3
60,1,3,3,0.9999895914933908,0.9999895916016218,1,3,3,1,3,3
61,1,5,5,0.999999924951155,0.9999999249511617,1,5,5,1,5,5
62,1,3,3,0.0004062525089020769,0.33348697140326805,1,3,3,1,3,3
63,0,2,3,0.007382090126950008,0.6666668300383704,0,2,3,0,2,3
64,1,4,4,1.0000000146794816,1.0000000146794823,1,4,4,1,4,4
65,1,4,4,0.06198620985230785,0.7500036971164276,0,3,4,0,3,4
66,1,3,3,0.9999999747685874,0.9999999747685879,1,3,3,1,3,3
67,0,2,3,0.008192614483794798,0.5678069049284632,0,2,3,0,2,3
68,1,3,3,0.5828037467901848,0.7326511068001206,1,3,3,1,3,3
69,1,3,3,0.9999983778930578,0.9999983778955136,1,3,3,1,3,3
70,1,4,4,0.9999999929697901,0.9999999929697911,1,4,4,1,4,4
71,0,4,5,0.12914300257312816,0.7999979111196398,0,4,5,0,4,5
72,0,1,3,6.199697835246805e-06,0.3333318864154487,0,1,3,0,1,3
73,0,2,3,0.001211263207820931,0.6666666509608934,0,2,3,0,2,3
74,0,1,3,1.0876019222943437e-05,0.33333338725344813,0,1,3,0,1,3
75,0,1,3,0.00043663057904675155,0.33352701585704425,0,1,3,0,1,3
76,0,2,3,0.5292085074324808,0.7160703559933558,0,2,3,0,2,3
77,0,2,3,0.00046761491864564706,0.33285009211719396,0,2,3,0,2,3
78,1,3,3,0.9999998739376592,0.9999998739376853,1,3,3,1,3,3
79,1,5,5,0.999999946032806,0.9999999460328063,1,5,5,1,5,5
80,0,4,5,0.8393510034745598,0.8833197632383445,0,4,5,0,4,5
81,1,3,3,0.9974067031590794,0.9974134224753749,1,3,3,1,3,3
82,0,4,6,0.000762828628456158,0.6666664917780184,0,4,6,0,4,6
83,0,4,5,0.013917943376221344,0.7999996036827971,0,4,5,0,4,5
84,1,3,3,0.999999839922777,0.9999998399227845,1,3,3,1,3,3
85,0,4,5,0.9171999131256346,0.9298221877730249,0,4,5,0,4,5
86,0,3,4,0.11944132551585242,0.7500509123019893,0,3,4,0,3,4
87,0,3,4,0.001954313100333413,0.5189907546808206,0,3,4,0,3,4
88,1,5,5,0.1826756450178417,0.80003984442378,1,5,5,1,5,5
89,0,4,5,0.2234917489834663,0.7993334041818164,0,4,5,0,4,5
90,1,5,5,0.9999877167619188,0.9999877170560684,1,5,5,1,5,5
91,0,3,4,0.018886380421887252,0.7489789117788511,0,3,4,0,3,4
92,1,3,3,0.043497808624193085,0.648488655717877,1,3,3,1,3,3
93,0,1,3,0.10795819477144504,0.6509993703926528,0,1,3,0,1,3
94,1,3,3,0.9999998787670464,0.999999878767048,1,3,3,1,3,3
95,0,2,3,0.0029974175511465542,0.666666685331382,0,2,3,0,2,3
96,1,5,5,0.999932331187308,0.9999323403442419,1,5,5,1,5,5
97,1,3,3,0.9999999410014658,0.99999994100147,1,3,3,1,3,3
